     TIC_ID            APOGEE_ID        GAIA_SOURCE_ID   APOGEE_TEFF   APOGEE_TEFF_ERR   APOGEE_LOGG   APOGEE_LOGG_ERR           GAIA_PARALLAX    GAIA_PARALLAX_ERROR        J   J_ERR        H   H_ERR        K   K_ERR              M_H          ALPHA_M   numax_COR   numax_err_COR   dnu_COR   dnu_err_COR   numax_BHM   numax_err_BHM    dnu_BHM   dnu_err_BHM   numax_A2Z   numax_err_A2Z   dnu_A2Z   dnu_err_A2Z  
  141945803   2M06210929-7232158   5266007694521671680      4167.648           75.2583     1.3980452       0.064335085     0.19474025256722768    0.02266430621359066    10.54   0.022    9.762   0.024    9.604   0.021      -0.77282155         0.199229       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141974345   2M06230529-7241253   5266010889977426560      4630.877          85.64514     2.4357228       0.061683476      0.4241428796940354    0.02204865785745741   11.058   0.024    10.47   0.025   10.312   0.023      -0.26557153         0.057324       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141980141   2M06251016-7231107   5266016589391775872      4300.929          71.85735     1.9107181       0.053222246       0.618434761197289   0.020090393855215685    9.111   0.026    8.372   0.029    8.199   0.023       0.05102945         0.042375       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  142049193   2M06291977-7223410   5266021644575085184      4264.922          72.72148     1.7508337        0.05594235     0.40197708818621697    0.02015621953619769    10.03   0.024    9.354   0.025     9.16   0.025      -0.16636156         0.171469       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141980248   2M06242318-7221510   5266034048441238016      5039.904        114.164116     2.4086897       0.054910693     0.30443360953387605    0.01932254786154843   11.334   0.026   10.847   0.026    10.77   0.023      -0.47335154         0.081639       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141870126   2M06165870-7239425   5266045696392070272     4939.9507           90.8541     2.4918845         0.0457625       1.405126979631166   0.019216069543042776     8.22   0.018    7.736   0.036     7.59   0.023      -0.25457156         0.032388       37.56            0.89     4.352         0.013       37.64            1.74    4.34242     0.0810909       46.17            4.86      4.86          0.35  
  141868765   2M06161320-7233460   5266051022151442304      4889.866         115.18237     3.0363047       0.061740786      0.6509198892520484   0.013478053712832977   11.454   0.022    10.93   0.027   10.852   0.024      -0.26567155         0.042341       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141869972   2M06163652-7230463   5266051434468317184     4748.4526        120.170074     3.1146693       0.053784534      0.7639859268611835   0.019999829469014258   11.206   0.022   10.684   0.024   10.541   0.021      -0.02195955        -0.012231       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141914571   2M06203796-7217467   5266061806807443968      4974.083         112.34675       2.37513       0.051971346     0.46199188874702496   0.022196370415597983   10.722   0.022   10.169   0.025   10.093   0.023      -0.61052155         0.209159       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141868818   2M06153548-7230443   5266063048059840128     4536.3354           98.3847     2.3506095       0.030001722      0.3130288965134597   0.014319794256919725   11.471   0.022   10.858   0.025   10.724   0.021       0.16549845      0.018080998       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141914577   2M06201741-7217567   5266072080369216128      4005.809          67.43949     1.2439829       0.052904863     0.20342650164731038    0.02199352636225978    9.486   0.024      8.7   0.023    8.488   0.023      -0.18009154         0.067009       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141711967   2M06022663-7256314   5266118848273803904     4749.4604        102.122345     2.9081914       0.056006182      0.6854973850683487   0.022131902896409757   10.803   0.023   10.269   0.024   10.109   0.021       0.01648745        -0.020786       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141714269   2M06035214-7255079   5266124204092190592     3850.8125           63.8328     1.0113306       0.049888458     0.46915970069116336    0.02366411084752002    7.906   0.023    7.104   0.034    6.819   0.024      -0.09361955         0.216839       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141714083   2M06043988-7244411   5266129873449017344     4977.9287          93.86278     2.3990474        0.04894244      1.0788545970055052    0.03693383829883183    8.667    0.02    8.211   0.026    8.035   0.021      -0.44823155      0.048086002       33.01            0.87     4.217         0.018       32.47           1.365    4.25746      0.161424       31.95            3.24      3.56          0.03  
  141758264   2M06062429-7243079   5266130874182092672     4793.8276          83.85312     2.4674087       0.037494063       1.293101028825793    0.02336488857908979    8.396   0.019    7.899   0.036    7.695   0.021       0.04968145     0.0009960011       43.28            0.93     4.539         0.015       40.24           1.995    4.55346      0.094879     -9999.0         -9999.0   -9999.0       -9999.0  
  141767327   2M06073243-7239001   5266131522716454400     4902.0195        100.716385     2.4039316       0.084771216      0.5916691195592264   0.019721128876364402   10.269   0.024     9.73   0.025    9.624   0.023       -1.1702615       0.20922899       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141713957   2M06051270-7238394   5266142655271685248      4696.886          82.53145     2.7440572       0.059623286      0.7201675717472871   0.019600790416003763   10.433   0.024    9.814   0.024    9.707   0.023     -0.031485546        -0.008972       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141713925   2M06044793-7236481   5266146675361072768     4769.7173          92.46046     3.0088744       0.056570116      1.2422649347631447    0.02053692183510792    9.914   0.023    9.334   0.025    9.178   0.021       0.11330845         0.009884       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141765875   2M06063067-7228497   5266149600239449728      5053.999         119.77168     2.3403754        0.05781329      0.3100289952786818   0.017250052249642364   11.393   0.023   10.915   0.028   10.798   0.023      -0.70588154       0.23736899       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141767275   2M06083001-7236032   5266155166517889408      4830.566          83.26407      3.559056       0.055030786      1.7673347218722046   0.019458269496851973    10.59   0.024   10.065   0.024    9.946   0.021       0.39160845        -0.022847       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  141684569   2M06012930-7241026   5266186399520823040     4838.0503          87.22892     2.4237835        0.04062641       0.740692480217923   0.018441393063053285    9.508   0.023    8.962   0.026    8.796   0.021      -0.19079155      0.031967998       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  167249485   2M06300267-7046443   5266774466439571584     4813.9175         104.71159      2.374028       0.042530272     0.28293145410052034   0.013284047769947653   11.691   0.023   11.159   0.027    11.07   0.023      -0.40164155         0.149909       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  167337968   2M06341263-7042127   5266778039852524544     4858.8716         107.29048      3.476438        0.05308996      0.9894112723452413   0.048549336207664225    11.74   0.024   11.203   0.025   11.117   0.025       0.27739844    -0.0029290002       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
  167250984   2M06311643-7045438   5266779757839328512     4630.7915          86.69611     2.3759882        0.03164675     0.45197445730313013    0.02363754836543494   11.075   0.024   10.506   0.025   10.376   0.025       0.19337845         0.014224       1e+20           1e+20     1e+20         1e+20       1e+20           1e+20      1e+20         1e+20       1e+20           1e+20     1e+20         1e+20  
